Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
1760,14.666667,0.008883,-0.935846,0.000911,0.352296,0.072286,0.424124,0.142896,0.000202,0.079891,0.446875,0.124276,0.969185,0.071716,0.445871,0.163624,0.954178,0.06525,0.379625,0.140789,0.924854,0.079887,0.446895,0.124293,0.071723,0.445958,0.16364,0.065326,0.379353,0.140715,,,,,,
1761,14.675,0.008304,-0.935676,0.000371,0.352762,0.072338,0.42413,0.142889,0.000196,0.079958,0.446881,0.124274,0.969185,0.07182,0.445866,0.16363,0.954178,0.065235,0.379643,0.140763,0.924854,0.079953,0.446899,0.124292,0.071827,0.445952,0.163647,0.065308,0.379379,0.140688,,,,,,
1762,14.683333,0.007879,-0.935474,-0.000153,0.353309,0.072374,0.424135,0.14289,0.000195,0.079999,0.44689,0.124281,0.969938,0.071906,0.445858,0.163646,0.956463,0.065217,0.379657,0.140742,0.927434,0.079997,0.446912,0.124293,0.071913,0.445938,0.163665,0.065289,0.379395,0.140674,,,,,,
1763,14.691667,0.007605,-0.93529,-0.000634,0.353799,0.072396,0.424139,0.142893,0.000194,0.080021,0.4469,0.124293,0.969938,0.071968,0.445847,0.163665,0.956463,0.065199,0.379669,0.140722,0.927434,0.080018,0.446922,0.124302,0.071974,0.445926,0.163686,0.065269,0.379409,0.140656,,,,,,
1764,14.7,0.007552,-0.935072,-0.001146,0.354377,0.072391,0.42414,0.142898,0.00019,0.080003,0.446915,0.124309,0.969783,0.071999,0.44583,0.163691,0.95727,0.065171,0.379676,0.140695,0.930146,0.080001,0.446938,0.124316,0.072005,0.445907,0.163713,0.065239,0.379425,0.140632,,,,,,
1765,14.708333,0.007663,-0.934885,-0.001543,0.354865,0.072365,0.424144,0.142912,0.000187,0.079959,0.446934,0.124334,0.969783,0.071997,0.445818,0.163723,0.95727,0.06514,0.379682,0.140681,0.930146,0.079957,0.446957,0.124341,0.072002,0.445892,0.163743,0.065206,0.379435,0.140619,,,,,,
1766,14.716667,0.008099,-0.934665,-0.001982,0.355431,0.072312,0.424147,0.142931,0.000176,0.079872,0.446961,0.124368,0.970401,0.071958,0.445796,0.163766,0.958293,0.065107,0.379683,0.140658,0.931197,0.079869,0.446982,0.124381,0.071964,0.44587,0.163781,0.065171,0.379445,0.140596,,,,,,
1767,14.725,0.008618,-0.934458,-0.002343,0.355961,0.072244,0.424143,0.142955,0.000177,0.079766,0.446981,0.124408,0.972902,0.071898,0.44577,0.163813,0.960848,0.065067,0.379676,0.140645,0.934004,0.079764,0.447007,0.124416,0.071903,0.445839,0.163831,0.06513,0.379441,0.14059,,,,,,
1768,14.733333,0.009376,-0.934221,-0.002649,0.356563,0.072152,0.42414,0.14298,0.000175,0.079622,0.447008,0.124449,0.971575,0.071807,0.445744,0.163863,0.961154,0.065026,0.379668,0.14063,0.934456,0.07962,0.447035,0.12446,0.071812,0.445813,0.163874,0.065089,0.379433,0.140577,,,,,,
1769,14.741667,0.010264,-0.934,-0.002838,0.357113,0.072039,0.424134,0.143011,0.000186,0.079452,0.447031,0.124493,0.971929,0.071685,0.445717,0.163915,0.962032,0.064978,0.379653,0.140625,0.934754,0.07945,0.44706,0.124511,0.071692,0.445788,0.16392,0.065044,0.379407,0.140571,,,,,,
1770,14.75,0.011229,-0.933716,-0.002799,0.357827,0.071918,0.424126,0.143027,0.000188,0.079261,0.447048,0.124511,0.969178,0.071557,0.445696,0.163944,0.959093,0.064936,0.379633,0.140625,0.932204,0.079259,0.447076,0.124528,0.071564,0.445768,0.163953,0.065003,0.379384,0.140569,,,,,,
1771,14.758333,0.012169,-0.93356,-0.002654,0.358205,0.071794,0.424117,0.143026,0.000193,0.079079,0.44706,0.124513,0.968443,0.07141,0.445678,0.163952,0.957737,0.064893,0.379613,0.140613,0.928747,0.079079,0.447088,0.12452,0.071414,0.44575,0.163971,0.064962,0.379357,0.140555,,,,,,
1772,14.766667,0.013072,-0.933454,-0.002323,0.358451,0.071667,0.424106,0.143012,0.000204,0.078899,0.447064,0.124496,0.968443,0.071252,0.445666,0.163938,0.957737,0.06485,0.379589,0.140601,0.928747,0.078899,0.447095,0.124492,0.071255,0.445737,0.163966,0.06492,0.37933,0.140546,,,,,,
1773,14.775,0.013877,-0.933317,-0.001899,0.358781,0.071542,0.424087,0.142979,0.000203,0.078719,0.447054,0.124453,0.965325,0.071102,0.445651,0.163901,0.955827,0.064804,0.379557,0.140583,0.926289,0.078718,0.447087,0.124453,0.071106,0.445721,0.163924,0.064875,0.379293,0.140529,,,,,,
1774,14.783333,0.014716,-0.933271,-0.001317,0.358869,0.071414,0.424069,0.142933,0.000192,0.078542,0.447041,0.124394,0.965325,0.070935,0.445642,0.163844,0.955827,0.064764,0.379524,0.140559,0.926289,0.07854,0.447075,0.124403,0.07094,0.445711,0.163857,0.064834,0.379266,0.140508,,,,,,
1775,14.791667,0.015556,-0.933181,-0.000701,0.35907,0.071286,0.424059,0.142874,0.000197,0.07836,0.447034,0.12432,0.966822,0.070773,0.445642,0.163774,0.958773,0.064725,0.379499,0.140528,0.926751,0.07836,0.447071,0.124326,0.070777,0.445709,0.163787,0.064797,0.379235,0.140481,,,,,,
1776,14.8,0.016222,-0.933096,-0.00002,0.359261,0.071159,0.424052,0.14282,0.000205,0.078185,0.447026,0.124245,0.966822,0.070616,0.445652,0.163703,0.958773,0.064674,0.37948,0.140512,0.926751,0.078185,0.447062,0.124251,0.07062,0.445722,0.163719,0.064748,0.379207,0.140463,,,,,,
1777,14.808333,0.016792,-0.933118,0.000695,0.359178,0.071039,0.424046,0.142763,0.000204,0.078033,0.447013,0.124168,0.965926,0.070459,0.445663,0.163626,0.956726,0.064625,0.379461,0.140495,0.92403,0.078034,0.447048,0.124175,0.070462,0.445735,0.16364,0.0647,0.379188,0.140444,,,,,,
1778,14.816667,0.017273,-0.933158,0.00147,0.359048,0.070917,0.424039,0.142707,0.000201,0.077883,0.446996,0.124089,0.965926,0.070299,0.445678,0.163547,0.956726,0.064568,0.379442,0.140486,0.92403,0.07788,0.447025,0.124107,0.070304,0.445755,0.163554,0.064643,0.379175,0.140428,,,,,,
1779,14.825,0.017709,-0.933166,0.002282,0.359001,0.070799,0.424027,0.14265,0.0002,0.077736,0.446971,0.124006,0.967108,0.070148,0.445691,0.163464,0.955706,0.064513,0.379419,0.140482,0.927347,0.077732,0.446999,0.124026,0.070155,0.445768,0.163469,0.064587,0.379156,0.140423,,,,,,
1780,14.833333,0.018099,-0.933197,0.002996,0.358896,0.070691,0.424015,0.142595,0.000194,0.077603,0.446948,0.123927,0.967108,0.070008,0.4457,0.163385,0.955706,0.064461,0.379397,0.140472,0.927347,0.0776,0.446974,0.12394,0.070013,0.445778,0.1634,0.064535,0.379137,0.14041,,,,,,
1781,14.841667,0.018244,-0.933255,0.003475,0.358734,0.070605,0.424011,0.142555,0.000192,0.07751,0.446934,0.123872,0.969798,0.069901,0.445711,0.163328,0.957544,0.064403,0.379387,0.140464,0.927507,0.077506,0.446957,0.123884,0.069905,0.445792,0.163345,0.064477,0.37913,0.1404,,,,,,
1782,14.85,0.018187,-0.93332,0.00386,0.358563,0.070541,0.424009,0.142523,0.000193,0.07745,0.446919,0.123825,0.970329,0.069826,0.445725,0.163279,0.957385,0.064348,0.379383,0.140464,0.928073,0.077447,0.446945,0.123836,0.06983,0.445802,0.163297,0.064421,0.379126,0.140404,,,,,,
1783,14.858333,0.017996,-0.933396,0.00412,0.358372,0.070497,0.42401,0.142496,0.000191,0.077418,0.446907,0.123788,0.969427,0.069777,0.445739,0.163239,0.957622,0.064297,0.379383,0.140462,0.928244,0.077414,0.446933,0.123799,0.069781,0.445815,0.163256,0.06437,0.379128,0.140402,,,,,,
1784,14.866667,0.017616,-0.93344,0.004306,0.358274,0.070476,0.424014,0.142473,0.000185,0.077413,0.446896,0.123752,0.969887,0.069763,0.445756,0.163203,0.95811,0.06425,0.37939,0.140465,0.928783,0.077411,0.446925,0.123763,0.069767,0.445828,0.163216,0.06432,0.379141,0.140412,,,,,,
1785,14.875,0.017097,-0.933501,0.004401,0.358139,0.07048,0.424019,0.142449,0.000186,0.077444,0.446884,0.123717,0.970333,0.069781,0.445773,0.163166,0.960113,0.064215,0.379399,0.140463,0.930628,0.077441,0.446912,0.123731,0.069785,0.445844,0.163178,0.064285,0.379151,0.14041,,,,,,
1786,14.883333,0.0164,-0.933556,0.00443,0.35803,0.070498,0.424025,0.142427,0.000188,0.077496,0.446871,0.123685,0.969647,0.069821,0.445792,0.163132,0.959514,0.064176,0.379413,0.140464,0.92965,0.077493,0.446901,0.123696,0.069825,0.445864,0.163144,0.064246,0.37916,0.140412,,,,,,
1787,14.891667,0.015591,-0.933647,0.004391,0.35783,0.070532,0.424033,0.142411,0.000195,0.077573,0.446858,0.12366,0.969647,0.06988,0.44581,0.163105,0.959514,0.064142,0.379429,0.140467,0.92965,0.077571,0.446889,0.12367,0.069884,0.445885,0.163119,0.064215,0.379166,0.140413,,,,,,
1788,14.9,0.014554,-0.933766,0.004246,0.357562,0.070574,0.424043,0.142396,0.000197,0.077673,0.446846,0.123639,0.968414,0.069954,0.445832,0.16308,0.956455,0.064094,0.379452,0.14047,0.927429,0.077671,0.446872,0.123646,0.069958,0.445909,0.1631,0.064167,0.379192,0.14041,,,,,,
1789,14.908333,0.013636,-0.933824,0.003949,0.357452,0.070619,0.424051,0.142393,0.000194,0.077767,0.446838,0.123636,0.968414,0.070037,0.445842,0.163074,0.956455,0.064054,0.379472,0.14047,0.927429,0.077764,0.446863,0.123642,0.070041,0.445919,0.163095,0.064126,0.379217,0.14041,,,,,,
1790,14.916667,0.012674,-0.933963,0.003606,0.357126,0.070672,0.424059,0.1424,0.000194,0.077879,0.446831,0.123647,0.969361,0.070119,0.445852,0.16308,0.957157,0.064017,0.379493,0.140474,0.92797,0.077877,0.446856,0.123657,0.070124,0.44593,0.163098,0.064089,0.379235,0.140413,,,,,,
1791,14.925,0.011698,-0.934029,0.003032,0.356992,0.070722,0.424067,0.142425,0.000194,0.077986,0.44683,0.123683,0.969361,0.070212,0.445854,0.163113,0.957157,0.063968,0.379517,0.14048,0.92797,0.077982,0.446857,0.123695,0.070217,0.445932,0.163128,0.06404,0.379256,0.140419,,,,,,
1792,14.933333,0.010798,-0.934086,0.002387,0.356876,0.070768,0.424082,0.142459,0.000197,0.078085,0.44684,0.123731,0.969262,0.0703,0.445858,0.163159,0.956745,0.063919,0.379548,0.140486,0.926351,0.078083,0.446866,0.123743,0.070305,0.445938,0.163175,0.063992,0.379282,0.140424,,,,,,
1793,14.941667,0.010077,-0.934088,0.001611,0.356898,0.070805,0.424097,0.142508,0.000202,0.078165,0.446858,0.123801,0.969262,0.070379,0.445855,0.163228,0.956745,0.063872,0.379578,0.140494,0.926351,0.078164,0.446888,0.123804,0.070384,0.44593,0.16325,0.063943,0.379313,0.140437,,,,,,
1794,14.95,0.009383,-0.934036,0.000819,0.357056,0.070829,0.424112,0.142569,0.000196,0.078225,0.446878,0.123882,0.96685,0.070451,0.445851,0.163311,0.957207,0.063812,0.379608,0.140514,0.928704,0.078225,0.44691,0.123883,0.070455,0.44592,0.163333,0.06388,0.379353,0.140462,,,,,,
1795,14.958333,0.008764,-0.933959,0.000004,0.357273,0.070843,0.42412,0.142644,0.0002,0.078269,0.446893,0.123978,0.96685,0.070512,0.445836,0.163409,0.957207,0.063748,0.37963,0.140544,0.928704,0.07827,0.446928,0.123973,0.070515,0.445903,0.163435,0.063814,0.379375,0.140497,,,,,,
1796,14.966667,0.008346,-0.933902,-0.000827,0.35743,0.070844,0.424127,0.142722,0.000185,0.078295,0.446913,0.124082,0.965016,0.07055,0.445818,0.163515,0.956526,0.063687,0.379649,0.140569,0.928622,0.078295,0.446946,0.12408,0.070553,0.44588,0.163537,0.063749,0.379412,0.140524,,,,,,
1797,14.975,0.008051,-0.933813,-0.001609,0.357667,0.070834,0.424131,0.142807,0.000177,0.078301,0.446933,0.124191,0.968024,0.070575,0.445797,0.163627,0.959948,0.063627,0.379665,0.140603,0.933388,0.078301,0.446966,0.124192,0.070578,0.445857,0.163644,0.063686,0.379434,0.140561,,,,,,
1798,14.983333,0.007904,-0.933724,-0.002316,0.357898,0.070815,0.424136,0.142884,0.000167,0.078289,0.446954,0.124292,0.969359,0.070583,0.445777,0.163731,0.962155,0.063571,0.379678,0.14063,0.935421,0.07829,0.446986,0.124296,0.070586,0.445835,0.163744,0.063629,0.379457,0.14059,,,,,,
1799,14.991667,0.007963,-0.933661,-0.002897,0.358057,0.070785,0.424139,0.142957,0.00016,0.07826,0.446975,0.124388,0.971701,0.070568,0.445756,0.163828,0.964785,0.063528,0.379685,0.140655,0.938441,0.078259,0.447005,0.124401,0.070572,0.445813,0.163832,0.063582,0.379472,0.140616,,,,,,
1800,15,0.008132,-0.933654,-0.00327,0.35807,0.070742,0.424143,0.143019,0.000162,0.078215,0.446995,0.124469,0.97274,0.070524,0.445743,0.163907,0.965742,0.063486,0.379691,0.140681,0.941167,0.078214,0.447023,0.124479,0.070528,0.445802,0.163916,0.063543,0.379473,0.140637,,,,,,
1801,15.008333,0.008427,-0.933636,-0.003493,0.358108,0.070685,0.424144,0.143073,0.000157,0.078148,0.44701,0.124536,0.97489,0.07046,0.44573,0.163975,0.966138,0.063447,0.37969,0.140708,0.941088,0.078146,0.447035,0.124545,0.070465,0.445791,0.163987,0.063502,0.379478,0.14066,,,,,,
1802,15.016667,0.008736,-0.933704,-0.003513,0.357923,0.070612,0.424141,0.143112,0.000169,0.078069,0.447016,0.124584,0.97489,0.070367,0.445722,0.164019,0.966138,0.063399,0.379684,0.140732,0.941088,0.078068,0.447041,0.124585,0.07037,0.445784,0.164041,0.063456,0.379466,0.140682,,,,,,
1803,15.025,0.009182,-0.933783,-0.003354,0.357707,0.070526,0.424131,0.143143,0.000171,0.07797,0.447014,0.124619,0.972674,0.070251,0.445711,0.164051,0.961425,0.063357,0.379667,0.140759,0.937972,0.077968,0.447035,0.124624,0.070256,0.445779,0.164074,0.063416,0.379446,0.1407,,,,,,
1804,15.033333,0.009702,-0.933835,-0.003112,0.357558,0.070423,0.424123,0.143169,0.00018,0.077847,0.447014,0.124646,0.972674,0.070116,0.445705,0.164076,0.961425,0.063305,0.379651,0.140786,0.937972,0.077844,0.447034,0.124653,0.070122,0.445779,0.164099,0.063369,0.379416,0.140721,,,,,,
1805,15.041667,0.010349,-0.933883,-0.002781,0.357417,0.0703,0.424117,0.143194,0.00019,0.077696,0.447015,0.12467,0.970522,0.069955,0.445701,0.164097,0.956891,0.063247,0.379635,0.140816,0.929996,0.077693,0.447036,0.124678,0.069962,0.445781,0.16412,0.063315,0.379384,0.140746,,,,,,
1806,15.05,0.011074,-0.933931,-0.002489,0.357273,0.070162,0.424106,0.143214,0.000192,0.077529,0.447016,0.124692,0.970522,0.069777,0.445691,0.164117,0.956891,0.063179,0.379613,0.140835,0.929996,0.077525,0.44704,0.124707,0.069784,0.445768,0.164129,0.063249,0.379356,0.140771,,,,,,
1807,15.058333,0.011973,-0.934011,-0.001984,0.357038,0.070009,0.424091,0.143238,0.000198,0.077339,0.44701,0.124713,0.968485,0.06957,0.44568,0.164134,0.956429,0.063118,0.379583,0.140868,0.926559,0.077336,0.447036,0.124728,0.069577,0.445759,0.164147,0.06319,0.379317,0.140805,,,,,,
1808,15.066667,0.012854,-0.934097,-0.001424,0.356785,0.069849,0.424069,0.143252,0.000199,0.077142,0.446995,0.124721,0.968485,0.069354,0.445666,0.164138,0.956429,0.06305,0.379546,0.140896,0.926559,0.077139,0.44702,0.124731,0.06936,0.445745,0.164157,0.063123,0.379279,0.140831,,,,,,
1809,15.075,0.013607,-0.934189,-0.000719,0.356518,0.069699,0.424059,0.143268,0.000198,0.076959,0.446984,0.124723,0.968913,0.069151,0.445671,0.164137,0.956408,0.062987,0.379521,0.140943,0.92587,0.076956,0.44701,0.124735,0.069157,0.44575,0.164155,0.06306,0.379254,0.140878,,,,,,
1810,15.083333,0.0143,-0.934338,-0.000098,0.356102,0.069554,0.424048,0.143275,0.00021,0.076792,0.446974,0.124722,0.968913,0.06895,0.445673,0.16413,0.956408,0.062921,0.379497,0.140973,0.92587,0.076789,0.447007,0.124738,0.068956,0.445751,0.16414,0.062998,0.379217,0.140913,,,,,,
1811,15.091667,0.014832,-0.934507,0.000518,0.355636,0.069428,0.424043,0.143282,0.000215,0.076651,0.446966,0.124719,0.965638,0.068772,0.445683,0.16412,0.954664,0.062861,0.379481,0.141007,0.922421,0.076651,0.447006,0.124729,0.068776,0.445757,0.164132,0.062939,0.379191,0.140956,,,,,,
1812,15.1,0.015197,-0.934696,0.001187,0.355121,0.069311,0.42404,0.143281,0.000214,0.076528,0.446952,0.124704,0.964174,0.068606,0.445699,0.164097,0.955254,0.062798,0.379468,0.141042,0.919608,0.076527,0.44699,0.124717,0.068611,0.445775,0.164107,0.062875,0.379181,0.140989,,,,,,
1813,15.108333,0.015611,-0.93487,0.001771,0.354643,0.069203,0.424035,0.143281,0.00021,0.076413,0.446941,0.124693,0.964404,0.068451,0.44571,0.164079,0.954852,0.062745,0.379453,0.141071,0.920583,0.076411,0.446976,0.124701,0.068455,0.445786,0.164096,0.062822,0.379174,0.141015,,,,,,
1814,15.116667,0.015877,-0.93509,0.002406,0.354048,0.069108,0.424028,0.143267,0.000209,0.07632,0.446923,0.124666,0.965367,0.068309,0.445722,0.164043,0.954955,0.062694,0.379438,0.141092,0.922084,0.076318,0.446954,0.124673,0.068314,0.4458,0.164062,0.062772,0.379161,0.141033,,,,,,
1815,15.125,0.015887,-0.935348,0.003115,0.353359,0.069027,0.424022,0.143246,0.000218,0.076255,0.446897,0.124626,0.965758,0.068186,0.445743,0.163992,0.954481,0.06264,0.379427,0.141119,0.922703,0.076254,0.446928,0.124635,0.068192,0.445825,0.16401,0.062722,0.379135,0.141056,,,,,,
1816,15.133333,0.015897,-0.935633,0.003699,0.352597,0.068966,0.424016,0.143231,0.000222,0.076215,0.446874,0.124598,0.963866,0.068081,0.445759,0.163953,0.951344,0.062601,0.379416,0.141141,0.917994,0.076213,0.446905,0.124606,0.068087,0.445842,0.163974,0.062684,0.379121,0.141077,,,,,,
1817,15.141667,0.015604,-0.935892,0.004152,0.351916,0.068918,0.424014,0.143223,0.00023,0.0762,0.446851,0.124578,0.963866,0.068008,0.445778,0.163921,0.951344,0.062546,0.379413,0.14117,0.917994,0.076199,0.446885,0.124582,0.068013,0.445861,0.163944,0.062631,0.37911,0.141109,,,,,,
1818,15.15,0.015248,-0.936167,0.004476,0.351197,0.068889,0.424015,0.143223,0.000226,0.07621,0.446834,0.12457,0.962962,0.067957,0.445797,0.163901,0.950218,0.062501,0.379415,0.141196,0.917236,0.076209,0.446864,0.124575,0.067962,0.445881,0.163925,0.062584,0.379118,0.141132,,,,,,
1819,15.158333,0.014834,-0.936376,0.00461,0.350655,0.068876,0.42402,0.143236,0.000229,0.076235,0.446824,0.12458,0.962962,0.067935,0.445813,0.163903,0.950218,0.06246,0.379423,0.141226,0.917236,0.076233,0.446855,0.124586,0.06794,0.445898,0.163926,0.062545,0.379121,0.141162,,,,,,
1820,15.166667,0.014312,-0.936632,0.004617,0.349991,0.068876,0.424023,0.143264,0.000229,0.076283,0.446813,0.12461,0.962908,0.067926,0.445825,0.163921,0.949376,0.062419,0.379432,0.14126,0.915747,0.076281,0.446843,0.124617,0.067931,0.445912,0.163944,0.062504,0.379129,0.141192,,,,,,
1821,15.175,0.013735,-0.93688,0.004398,0.349354,0.068889,0.424032,0.143313,0.000231,0.07635,0.446813,0.12467,0.962908,0.067938,0.445834,0.163969,0.949376,0.06238,0.379449,0.141299,0.915747,0.076348,0.446845,0.124683,0.067945,0.445923,0.163986,0.062467,0.379135,0.14123,,,,,,
1822,15.183333,0.01311,-0.937053,0.004051,0.348918,0.068907,0.424043,0.143371,0.000231,0.076417,0.446817,0.12474,0.96379,0.067967,0.445841,0.164031,0.949034,0.062336,0.379469,0.141341,0.913733,0.076415,0.446846,0.124752,0.067974,0.445933,0.164051,0.062424,0.379157,0.141268,,,,,,
1823,15.191667,0.01244,-0.93715,0.003522,0.348687,0.068935,0.42405,0.143448,0.000224,0.076491,0.446822,0.124833,0.96379,0.068021,0.445839,0.16412,0.949034,0.062293,0.379488,0.141391,0.913733,0.076489,0.446851,0.124844,0.068027,0.445927,0.164139,0.062377,0.379188,0.141322,,,,,,
1824,15.2,0.011632,-0.937294,0.002862,0.348334,0.06897,0.424059,0.143537,0.00022,0.076585,0.446829,0.124943,0.965246,0.068083,0.445836,0.164223,0.952226,0.062242,0.379512,0.141445,0.917872,0.076583,0.446859,0.124955,0.068089,0.445921,0.16424,0.062323,0.379215,0.141379,,,,,,
1825,15.208333,0.010779,-0.937466,0.002231,0.347902,0.069018,0.424067,0.143634,0.000217,0.076696,0.446833,0.125061,0.965246,0.068156,0.445833,0.164332,0.952226,0.0622,0.379535,0.141508,0.917872,0.076694,0.446859,0.12507,0.068162,0.445918,0.164353,0.06228,0.379245,0.14144,,,,,,
1826,15.216667,0.009882,-0.937611,0.001546,0.347542,0.069066,0.424073,0.143728,0.000209,0.076809,0.446834,0.125176,0.965635,0.068236,0.445827,0.16444,0.952027,0.062154,0.379557,0.141568,0.919819,0.076806,0.446858,0.125183,0.068242,0.44591,0.164463,0.062231,0.37928,0.1415,,,,,,
1827,15.225,0.00907,-0.937831,0.000877,0.346972,0.069128,0.424084,0.143819,0.000204,0.076938,0.446843,0.125293,0.966909,0.068316,0.445826,0.164545,0.953164,0.06213,0.379584,0.141619,0.923122,0.076935,0.446873,0.125307,0.068322,0.445903,0.164557,0.062204,0.379309,0.141559,,,,,,
1828,15.233333,0.008371,-0.937958,0.00016,0.346647,0.069185,0.424096,0.143908,0.000204,0.077049,0.446857,0.125406,0.967205,0.068398,0.445821,0.164652,0.955638,0.062108,0.379611,0.141664,0.924276,0.077047,0.446887,0.125419,0.068404,0.445899,0.164666,0.062182,0.379334,0.141604,,,,,,
1829,15.241667,0.007652,-0.938137,-0.00062,0.346178,0.069243,0.424109,0.143993,0.00021,0.077168,0.446873,0.125522,0.967341,0.068476,0.445815,0.164758,0.955759,0.062084,0.379639,0.1417,0.923585,0.077166,0.446905,0.125537,0.068484,0.445893,0.164768,0.062159,0.379357,0.141642,,,,,,
1830,15.25,0.007101,-0.938265,-0.00127,0.345842,0.06929,0.424122,0.144074,0.000206,0.077262,0.44689,0.125627,0.965636,0.068541,0.445812,0.164856,0.954592,0.062067,0.379665,0.141738,0.922503,0.077261,0.446921,0.125642,0.068548,0.445889,0.164866,0.06214,0.379387,0.141679,,,,,,
1831,15.258333,0.006679,-0.938368,-0.001891,0.345567,0.069319,0.424132,0.144159,0.000212,0.07733,0.446906,0.125738,0.965458,0.068584,0.445804,0.164961,0.953042,0.062043,0.379685,0.14178,0.922224,0.077327,0.446934,0.125757,0.068592,0.445885,0.164969,0.062118,0.379401,0.141716,,,,,,
1832,15.266667,0.006326,-0.938549,-0.002402,0.345078,0.069335,0.424137,0.144244,0.000214,0.077388,0.446916,0.125846,0.965458,0.068601,0.445796,0.16506,0.953042,0.062016,0.3797,0.141825,0.922224,0.077384,0.446943,0.125872,0.06861,0.445879,0.165063,0.062091,0.379418,0.141758,,,,,,
1833,15.275,0.006125,-0.938687,-0.002913,0.344704,0.069332,0.424143,0.144336,0.000214,0.077416,0.446931,0.125963,0.965554,0.068597,0.445784,0.165169,0.952055,0.061982,0.379713,0.141874,0.922251,0.077412,0.446957,0.125986,0.068606,0.445869,0.165177,0.062058,0.379429,0.141805,,,,,,
1834,15.283333,0.006137,-0.938874,-0.003271,0.344189,0.069309,0.424142,0.14442,0.000212,0.077419,0.446941,0.126073,0.965554,0.068557,0.44577,0.165268,0.952055,0.061952,0.379716,0.141921,0.922251,0.077415,0.446967,0.126084,0.068563,0.445855,0.165289,0.062028,0.379432,0.141848,,,,,,
1835,15.291667,0.006356,-0.939065,-0.003564,0.343662,0.069271,0.424138,0.144507,0.000209,0.077396,0.446952,0.126185,0.967261,0.068491,0.445751,0.165369,0.952731,0.061925,0.379712,0.141968,0.922964,0.077392,0.446975,0.126194,0.068497,0.445836,0.165394,0.062,0.379435,0.141894,,,,,,
1836,15.3,0.006632,-0.939267,-0.003735,0.343102,0.069216,0.424137,0.144593,0.000208,0.077355,0.446963,0.126292,0.967261,0.068403,0.445738,0.165465,0.952731,0.061892,0.379709,0.142022,0.922964,0.07735,0.446984,0.126304,0.06841,0.445826,0.165489,0.061968,0.379431,0.141943,,,,,,
1837,15.308333,0.007036,-0.939425,-0.003795,0.342661,0.069159,0.424136,0.144665,0.000206,0.077299,0.446976,0.126381,0.968636,0.068311,0.445729,0.165545,0.953507,0.061869,0.379705,0.142069,0.923703,0.077294,0.446998,0.126393,0.068318,0.445816,0.165568,0.061944,0.379431,0.141993,,,,,,
1838,15.316667,0.007467,-0.939601,-0.003712,0.342171,0.069087,0.424134,0.144726,0.000206,0.077225,0.446983,0.126453,0.968636,0.068198,0.445723,0.165608,0.953507,0.061837,0.379696,0.142116,0.923703,0.077221,0.447007,0.126468,0.068205,0.445809,0.165627,0.061913,0.379418,0.142042,,,,,,
1839,15.325,0.007947,-0.939783,-0.003525,0.341661,0.069004,0.424126,0.144773,0.000212,0.077139,0.446983,0.126509,0.966596,0.06807,0.445714,0.165654,0.95171,0.061802,0.379681,0.142157,0.922821,0.077134,0.447005,0.126533,0.068079,0.445801,0.165664,0.061879,0.3794,0.142081,,,,,,
1840,15.333333,0.008363,-0.940042,-0.003115,0.340943,0.068913,0.424119,0.144808,0.000208,0.077052,0.446976,0.126546,0.966596,0.067925,0.445716,0.165677,0.95171,0.061762,0.379665,0.142202,0.922821,0.077046,0.446996,0.126573,0.067933,0.445804,0.165683,0.061838,0.379391,0.142125,,,,,,
1841,15.341667,0.008838,-0.940328,-0.002632,0.340144,0.068813,0.424117,0.144833,0.000204,0.076955,0.446973,0.126571,0.966874,0.067763,0.445725,0.165687,0.951687,0.061721,0.379653,0.142239,0.925111,0.076952,0.446995,0.126587,0.067769,0.445811,0.165704,0.061797,0.379377,0.142166,,,,,,
1842,15.35,0.009432,-0.940652,-0.002062,0.339236,0.068714,0.42411,0.144835,0.000194,0.076858,0.446967,0.126575,0.968761,0.067591,0.44573,0.165674,0.954137,0.061693,0.379634,0.142258,0.923785,0.076854,0.446985,0.126586,0.067597,0.445812,0.165694,0.061766,0.379373,0.142185,,,,,,
