Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
76,0.633333,0.011742,-0.172966,0.006141,-0.984839,0.079854,0.424387,0.148071,0.000082,0.065776,0.447392,0.162027,0.98274,0.087713,0.445682,0.128382,0.973017,0.086074,0.380086,0.153804,0.982581,0.065813,0.447367,0.161969,0.087669,0.445759,0.128395,0.086058,0.380064,0.153864,,,,,,
77,0.641667,0.011733,-0.172842,0.006185,-0.98486,0.079819,0.424381,0.148047,0.000082,0.065739,0.447387,0.162,0.98274,0.087684,0.445676,0.12836,0.973017,0.086033,0.38008,0.153781,0.982581,0.065776,0.447363,0.161943,0.087641,0.445752,0.128373,0.086018,0.380062,0.153843,,,,,,
78,0.65,0.011763,-0.172859,0.006203,-0.984857,0.079783,0.42438,0.148024,0.00008,0.065705,0.447387,0.161975,0.982813,0.087649,0.445673,0.128335,0.974037,0.085996,0.380079,0.153761,0.983363,0.065741,0.447365,0.161919,0.087605,0.445747,0.128349,0.085982,0.38006,0.15382,,,,,,
79,0.658333,0.01176,-0.172793,0.00625,-0.984868,0.079749,0.424375,0.147997,0.000076,0.06567,0.447384,0.161947,0.982813,0.087619,0.445668,0.128309,0.974037,0.085957,0.380074,0.153736,0.983363,0.065704,0.447365,0.161893,0.087576,0.44574,0.128322,0.085944,0.380053,0.153794,,,,,,
80,0.666667,0.01177,-0.172801,0.006225,-0.984867,0.079711,0.424376,0.14797,0.000075,0.065632,0.447384,0.16192,0.983964,0.08758,0.445669,0.128282,0.976382,0.085922,0.380075,0.153709,0.983615,0.065665,0.447361,0.16187,0.08754,0.445739,0.128291,0.085908,0.380061,0.153769,,,,,,
81,0.675,0.011783,-0.17278,0.006207,-0.98487,0.079679,0.424377,0.147942,0.000074,0.065598,0.447385,0.161891,0.983964,0.087547,0.44567,0.128254,0.976382,0.085891,0.380076,0.153682,0.983615,0.065631,0.447365,0.16184,0.087507,0.445739,0.128266,0.085878,0.38006,0.15374,,,,,,
82,0.683333,0.011778,-0.172719,0.006227,-0.984881,0.079644,0.424378,0.147917,0.000074,0.065562,0.447386,0.161864,0.984303,0.087516,0.44567,0.12823,0.97644,0.085854,0.380077,0.153658,0.983807,0.065595,0.447364,0.161814,0.087478,0.44574,0.12824,0.08584,0.380062,0.153718,,,,,,
83,0.691667,0.011785,-0.172666,0.006224,-0.98489,0.079609,0.424376,0.147888,0.000071,0.065526,0.447385,0.161833,0.984303,0.087483,0.445669,0.128201,0.97644,0.085819,0.380075,0.15363,0.983807,0.065557,0.447364,0.161786,0.087446,0.445738,0.128209,0.085806,0.380058,0.153688,,,,,,
84,0.7,0.011749,-0.172549,0.006257,-0.984911,0.079575,0.424377,0.147863,0.000068,0.065491,0.447386,0.161806,0.987245,0.087455,0.44567,0.128179,0.977239,0.08578,0.380076,0.153604,0.98473,0.06552,0.447368,0.161762,0.08742,0.445739,0.128185,0.085768,0.380055,0.15366,,,,,,
85,0.708333,0.011721,-0.172526,0.006284,-0.984915,0.079541,0.424373,0.147837,0.000067,0.065457,0.447382,0.16178,0.987245,0.087424,0.445666,0.128155,0.977239,0.085743,0.38007,0.153576,0.98473,0.065487,0.447365,0.161736,0.087388,0.445736,0.128161,0.085731,0.380045,0.153632,,,,,,
86,0.716667,0.011675,-0.172448,0.006317,-0.984929,0.079502,0.424371,0.14781,0.000068,0.065417,0.44738,0.161753,0.98813,0.087389,0.445665,0.12813,0.976571,0.085699,0.380068,0.153546,0.984153,0.065446,0.447361,0.16171,0.087355,0.445737,0.128134,0.085686,0.380042,0.153603,,,,,,
87,0.725,0.011615,-0.172312,0.006287,-0.984954,0.079464,0.424372,0.147786,0.000066,0.065375,0.447379,0.161728,0.98813,0.087356,0.445669,0.128111,0.976571,0.085662,0.380068,0.153519,0.984153,0.065403,0.44736,0.161687,0.087323,0.44574,0.128113,0.08565,0.380043,0.153574,,,,,,
88,0.733333,0.011578,-0.172103,0.006321,-0.984991,0.079425,0.424369,0.147763,0.000067,0.065332,0.447376,0.1617,0.989664,0.087327,0.445667,0.128093,0.976514,0.085617,0.380064,0.153496,0.983937,0.065359,0.447357,0.16166,0.087293,0.445741,0.128094,0.085604,0.380034,0.153552,,,,,,
89,0.741667,0.011508,-0.171925,0.006348,-0.985022,0.079387,0.424362,0.14774,0.000065,0.06529,0.447368,0.161675,0.989664,0.087297,0.445662,0.128076,0.976514,0.085573,0.380056,0.15347,0.983937,0.065317,0.447351,0.161635,0.087263,0.445734,0.128078,0.085561,0.380024,0.153522,,,,,,
90,0.75,0.011476,-0.171781,0.006364,-0.985048,0.079349,0.424359,0.147717,0.000065,0.065249,0.447364,0.161649,0.989935,0.087266,0.445659,0.128056,0.976907,0.085532,0.380052,0.153446,0.984711,0.065276,0.447347,0.161609,0.087233,0.445731,0.128058,0.08552,0.380021,0.153498,,,,,,
91,0.758333,0.011475,-0.17164,0.006329,-0.985073,0.07932,0.424357,0.147692,0.000063,0.065214,0.447362,0.161621,0.990179,0.087241,0.445658,0.128034,0.977307,0.085505,0.380051,0.153422,0.985232,0.06524,0.447346,0.161581,0.087208,0.445728,0.128036,0.085494,0.380021,0.153473,,,,,,
92,0.766667,0.011431,-0.171467,0.006341,-0.985103,0.079289,0.424361,0.147667,0.000062,0.065179,0.447365,0.161593,0.990179,0.087218,0.445663,0.128013,0.977307,0.08547,0.380054,0.153396,0.985232,0.065205,0.447352,0.161553,0.087183,0.445731,0.128017,0.08546,0.380024,0.153445,,,,,,
93,0.775,0.011392,-0.171264,0.006366,-0.985139,0.079261,0.424362,0.147645,0.000061,0.065146,0.447366,0.161566,0.989606,0.087199,0.445665,0.127996,0.978376,0.085437,0.380054,0.153373,0.986239,0.065172,0.447351,0.161527,0.087164,0.445731,0.128,0.085427,0.380029,0.153422,,,,,,
94,0.783333,0.011396,-0.17105,0.006376,-0.985176,0.079231,0.424362,0.147626,0.000062,0.065111,0.447366,0.161541,0.989606,0.087178,0.445665,0.12798,0.978376,0.085404,0.380054,0.153358,0.986239,0.065138,0.447353,0.161499,0.087141,0.44573,0.127988,0.085395,0.380028,0.153406,,,,,,
95,0.791667,0.011383,-0.170887,0.00641,-0.985204,0.079201,0.424357,0.147608,0.00006,0.065078,0.447362,0.161518,0.989221,0.087156,0.44566,0.127965,0.978442,0.085369,0.380049,0.153341,0.987578,0.065104,0.447352,0.161476,0.087119,0.445721,0.127974,0.085362,0.380025,0.153387,,,,,,
96,0.8,0.011381,-0.170795,0.006453,-0.98522,0.079168,0.424359,0.147593,0.000062,0.065044,0.447366,0.1615,0.989221,0.087128,0.445661,0.127951,0.978442,0.085331,0.380051,0.153327,0.987578,0.065071,0.447354,0.161457,0.08709,0.445726,0.127959,0.085323,0.380023,0.153376,,,,,,
97,0.808333,0.011366,-0.170714,0.006446,-0.985234,0.079135,0.424361,0.147574,0.000063,0.065009,0.447367,0.16148,0.988491,0.087098,0.445664,0.127934,0.977742,0.085298,0.380053,0.153308,0.986672,0.065036,0.447355,0.161437,0.08706,0.445728,0.127942,0.085288,0.380029,0.153358,,,,,,
98,0.816667,0.01138,-0.170511,0.006448,-0.985269,0.079103,0.424361,0.147559,0.000063,0.064971,0.447367,0.161458,0.988491,0.087074,0.445662,0.127922,0.977742,0.085264,0.380052,0.153297,0.986672,0.064998,0.447353,0.161415,0.087036,0.445727,0.127929,0.085254,0.38003,0.153348,,,,,,
99,0.825,0.011387,-0.170439,0.006436,-0.985281,0.079071,0.424363,0.147543,0.000064,0.064936,0.447369,0.16144,0.988211,0.087044,0.445665,0.127907,0.977525,0.085232,0.380055,0.153283,0.985896,0.064963,0.447355,0.161397,0.087006,0.445731,0.127914,0.085222,0.380032,0.153335,,,,,,
100,0.833333,0.011399,-0.170397,0.006424,-0.985289,0.079047,0.424363,0.147526,0.000063,0.06491,0.447369,0.161421,0.988211,0.087022,0.445665,0.12789,0.977525,0.085209,0.380056,0.153266,0.985896,0.064938,0.447356,0.161378,0.086984,0.445729,0.127897,0.0852,0.380035,0.153318,,,,,,
101,0.841667,0.011365,-0.170369,0.006407,-0.985294,0.079023,0.424362,0.147508,0.000061,0.064885,0.447366,0.161404,0.988541,0.086998,0.445665,0.127874,0.978844,0.085186,0.380054,0.153245,0.986867,0.064911,0.447354,0.161362,0.086962,0.445727,0.127881,0.085177,0.380034,0.153296,,,,,,
102,0.85,0.011364,-0.170268,0.006378,-0.985312,0.078996,0.424364,0.147488,0.000059,0.064854,0.447368,0.161382,0.988541,0.086974,0.445668,0.127856,0.978844,0.085161,0.380056,0.153227,0.986867,0.064879,0.447358,0.161343,0.086939,0.445731,0.127862,0.085152,0.380033,0.153278,,,,,,
103,0.858333,0.011367,-0.170227,0.006413,-0.985319,0.07897,0.424366,0.147471,0.000058,0.064828,0.447371,0.161363,0.990286,0.086951,0.445669,0.12784,0.979025,0.085131,0.380058,0.153211,0.987155,0.064853,0.447361,0.161325,0.086917,0.445732,0.127845,0.085123,0.380034,0.153262,,,,,,
104,0.866667,0.011366,-0.170175,0.006443,-0.985327,0.078939,0.424368,0.147458,0.000057,0.064797,0.447373,0.161348,0.990286,0.086924,0.44567,0.127827,0.979025,0.085097,0.380059,0.153199,0.987155,0.064822,0.447362,0.161311,0.086891,0.445732,0.127831,0.085088,0.380037,0.153249,,,,,,
105,0.875,0.011325,-0.170158,0.006493,-0.98533,0.078911,0.424366,0.14744,0.000055,0.064771,0.447372,0.161331,0.991299,0.086898,0.445669,0.12781,0.979832,0.085063,0.380056,0.153178,0.987622,0.064794,0.447363,0.161296,0.086866,0.44573,0.127814,0.085056,0.380032,0.153226,,,,,,
106,0.883333,0.011346,-0.17009,0.006522,-0.985342,0.078882,0.424367,0.147429,0.000057,0.064741,0.447374,0.161317,0.991021,0.086873,0.445668,0.1278,0.979796,0.085031,0.380057,0.153171,0.986447,0.064765,0.447361,0.161283,0.086842,0.445732,0.1278,0.085022,0.380034,0.153222,,,,,,
107,0.891667,0.011329,-0.169995,0.006585,-0.985358,0.07885,0.424366,0.147415,0.000056,0.06471,0.447375,0.161301,0.991021,0.086848,0.445666,0.127788,0.979796,0.084993,0.380055,0.153157,0.986447,0.064733,0.447361,0.161268,0.086819,0.445732,0.127785,0.084983,0.38003,0.153209,,,,,,
108,0.9,0.010768,-0.169915,0.006958,-0.985375,0.078805,0.424362,0.147384,0.000091,0.064683,0.447371,0.16129,0.986566,0.086826,0.445674,0.127779,0.972703,0.084905,0.38004,0.153084,0.972816,0.064704,0.447359,0.161259,0.086797,0.445734,0.127778,0.08486,0.379944,0.153133,,,,,,
109,0.908333,0.011266,-0.169762,0.006584,-0.985399,0.078804,0.424363,0.147394,0.000055,0.064657,0.447371,0.161276,0.986566,0.086811,0.445666,0.127773,0.972703,0.084943,0.380053,0.153134,0.972816,0.064679,0.447359,0.161245,0.086783,0.445734,0.12777,0.084933,0.380021,0.153184,,,,,,
110,0.916667,0.011279,-0.169713,0.00663,-0.985407,0.078784,0.424366,0.147384,0.000058,0.064638,0.447376,0.161263,0.991802,0.086795,0.445668,0.127762,0.97923,0.084919,0.380055,0.153126,0.985713,0.064661,0.447361,0.161229,0.086766,0.445735,0.127761,0.084908,0.380027,0.153177,,,,,,
111,0.925,0.011242,-0.169572,0.006626,-0.985431,0.078767,0.424369,0.147371,0.000056,0.064617,0.447377,0.161248,0.991802,0.086784,0.445672,0.127754,0.97923,0.084901,0.380057,0.153112,0.985713,0.06464,0.447365,0.161216,0.086756,0.44574,0.127751,0.08489,0.380024,0.153161,,,,,,
112,0.933333,0.01124,-0.169521,0.006688,-0.98544,0.078748,0.424368,0.14736,0.000059,0.0646,0.447379,0.161235,0.991794,0.08677,0.44567,0.127743,0.978239,0.084876,0.380056,0.153102,0.985387,0.064624,0.447364,0.1612,0.08674,0.44574,0.127742,0.084864,0.380025,0.153153,,,,,,
113,0.941667,0.011189,-0.169381,0.006705,-0.985464,0.07873,0.424366,0.147347,0.000061,0.064578,0.447376,0.16122,0.991794,0.086758,0.445669,0.127735,0.978239,0.084854,0.380053,0.153087,0.985387,0.064603,0.44736,0.161185,0.086729,0.445741,0.127733,0.084842,0.380021,0.153139,,,,,,
114,0.95,0.011154,-0.169316,0.006786,-0.985475,0.078707,0.424367,0.147339,0.000063,0.064558,0.447379,0.161211,0.991998,0.086741,0.445669,0.127728,0.976945,0.084823,0.380053,0.153078,0.984122,0.064583,0.447362,0.161175,0.086713,0.445745,0.127725,0.084809,0.380017,0.153131,,,,,,
115,0.958333,0.011164,-0.169229,0.006812,-0.98549,0.078686,0.424368,0.147333,0.000064,0.064535,0.447381,0.161202,0.991998,0.086725,0.445669,0.127723,0.976945,0.084799,0.380053,0.153074,0.984122,0.064562,0.447364,0.161165,0.086695,0.445744,0.127723,0.084786,0.380017,0.153128,,,,,,
116,0.966667,0.011166,-0.169153,0.006841,-0.985503,0.078668,0.424368,0.14733,0.000064,0.064516,0.447382,0.161196,0.991395,0.08671,0.445668,0.127721,0.976427,0.084777,0.380053,0.153073,0.983991,0.064542,0.447364,0.161159,0.08668,0.445744,0.127719,0.084763,0.380017,0.153127,,,,,,
117,0.975,0.011164,-0.169055,0.006863,-0.98552,0.078652,0.424366,0.147325,0.000064,0.064498,0.447381,0.161188,0.991395,0.086699,0.445667,0.127717,0.976427,0.084758,0.380051,0.153069,0.983991,0.064524,0.447363,0.161151,0.086669,0.445744,0.127713,0.084743,0.380013,0.153124,,,,,,
118,0.983333,0.011165,-0.168949,0.006865,-0.985538,0.078639,0.424366,0.147322,0.000065,0.064482,0.447381,0.161182,0.991728,0.086691,0.445667,0.127716,0.975642,0.084743,0.380051,0.153067,0.983648,0.064508,0.447364,0.161144,0.08666,0.445744,0.127714,0.084729,0.380012,0.153123,,,,,,
119,0.991667,0.011179,-0.16893,0.006875,-0.985541,0.078629,0.424366,0.147319,0.000065,0.064472,0.447381,0.161178,0.991728,0.086682,0.445665,0.127713,0.975642,0.084733,0.380051,0.153066,0.983648,0.064498,0.447363,0.161141,0.086652,0.445743,0.12771,0.084718,0.380013,0.153122,,,,,,
120,1,0.011152,-0.16879,0.006877,-0.985565,0.078617,0.424365,0.147318,0.000064,0.064457,0.44738,0.161174,0.991445,0.086676,0.445666,0.127715,0.976032,0.084719,0.38005,0.153064,0.984193,0.064483,0.447366,0.161136,0.086645,0.445741,0.127714,0.084706,0.380011,0.153117,,,,,,
121,1.008333,0.011167,-0.168748,0.006915,-0.985572,0.078607,0.424367,0.147318,0.000068,0.064447,0.447383,0.161172,0.990642,0.086669,0.445666,0.127715,0.975728,0.084705,0.380051,0.153067,0.982906,0.064474,0.447363,0.161134,0.086638,0.445745,0.127713,0.08469,0.380016,0.153125,,,,,,
122,1.016667,0.011166,-0.168693,0.006919,-0.985581,0.078596,0.424366,0.14732,0.000068,0.064435,0.447382,0.161172,0.990642,0.08666,0.445665,0.127717,0.975728,0.084693,0.380051,0.153069,0.982906,0.064462,0.447361,0.161133,0.08663,0.445743,0.127716,0.084678,0.380016,0.153127,,,,,,
123,1.025,0.011159,-0.168605,0.006946,-0.985596,0.078585,0.424364,0.14732,0.000067,0.064422,0.447381,0.16117,0.99047,0.086654,0.445663,0.127719,0.976198,0.084679,0.380048,0.153071,0.98329,0.064449,0.447361,0.161132,0.086623,0.44574,0.127718,0.084664,0.380015,0.153127,,,,,,
124,1.033333,0.011147,-0.168488,0.00692,-0.985616,0.078575,0.424362,0.147323,0.000066,0.064408,0.447378,0.16117,0.99047,0.086647,0.445662,0.127725,0.976198,0.084669,0.380046,0.153073,0.98329,0.064435,0.447359,0.16113,0.086617,0.445737,0.127725,0.084655,0.380013,0.153128,,,,,,
125,1.041667,0.011137,-0.168368,0.006922,-0.985637,0.078564,0.424363,0.147322,0.000069,0.064393,0.447378,0.161166,0.98922,0.086641,0.445663,0.127726,0.975717,0.084657,0.380047,0.153074,0.983368,0.064422,0.447358,0.161125,0.086609,0.445739,0.127728,0.084642,0.380015,0.15313,,,,,,
126,1.05,0.011155,-0.168284,0.006949,-0.985651,0.078555,0.424363,0.147327,0.000067,0.064383,0.44738,0.161168,0.98922,0.086637,0.445662,0.127732,0.975717,0.084645,0.380047,0.153082,0.983368,0.06441,0.44736,0.16113,0.086606,0.445738,0.12773,0.08463,0.380013,0.153138,,,,,,
127,1.058333,0.011142,-0.16816,0.006939,-0.985672,0.078548,0.424364,0.14733,0.00007,0.064372,0.44738,0.161168,0.989058,0.086634,0.445663,0.127737,0.975145,0.084638,0.380048,0.153085,0.983457,0.064402,0.44736,0.161125,0.086601,0.44574,0.127741,0.084622,0.380014,0.153141,,,,,,
128,1.066667,0.011168,-0.168066,0.006959,-0.985688,0.078544,0.424362,0.147338,0.000067,0.064366,0.44738,0.161172,0.989058,0.086634,0.44566,0.127746,0.975145,0.084631,0.380047,0.153097,0.983457,0.064394,0.447361,0.161131,0.086603,0.445735,0.127748,0.084617,0.380014,0.153152,,,,,,
129,1.075,0.011178,-0.167994,0.00696,-0.9857,0.07854,0.424364,0.147345,0.00007,0.064361,0.447382,0.161177,0.988533,0.086634,0.445662,0.127754,0.976294,0.084627,0.380049,0.153106,0.98295,0.06439,0.447359,0.161136,0.086603,0.445738,0.127755,0.084611,0.380021,0.153164,,,,,,
130,1.083333,0.011191,-0.167907,0.006939,-0.985715,0.078536,0.424363,0.14735,0.000069,0.064353,0.44738,0.161179,0.988533,0.086632,0.445661,0.12776,0.976294,0.084624,0.380048,0.153113,0.98295,0.064382,0.447361,0.161137,0.0866,0.445736,0.127762,0.084609,0.380016,0.153169,,,,,,
131,1.091667,0.011226,-0.167787,0.006979,-0.985735,0.07853,0.424361,0.147358,0.000071,0.064344,0.447381,0.161181,0.98886,0.086631,0.445657,0.127768,0.974952,0.084613,0.380046,0.153126,0.982944,0.064374,0.44736,0.161138,0.0866,0.445735,0.12777,0.084598,0.380013,0.153183,,,,,,
132,1.1,0.011169,-0.167713,0.006957,-0.985748,0.078528,0.424362,0.147366,0.000072,0.06434,0.447379,0.161189,0.98886,0.086632,0.44566,0.127779,0.974952,0.084611,0.380047,0.153129,0.982944,0.06437,0.447361,0.161144,0.086599,0.445739,0.127785,0.084596,0.380009,0.153185,,,,,,
133,1.108333,0.011181,-0.167566,0.006977,-0.985773,0.078526,0.424361,0.147376,0.000074,0.064335,0.447379,0.161195,0.988439,0.086637,0.445658,0.127791,0.973306,0.084607,0.380045,0.153143,0.982894,0.064366,0.447359,0.161148,0.086603,0.445739,0.127797,0.084591,0.380007,0.1532,,,,,,
134,1.116667,0.011228,-0.167478,0.006984,-0.985787,0.078525,0.424361,0.147383,0.000071,0.064332,0.447381,0.161197,0.988439,0.08664,0.445656,0.127798,0.973306,0.084605,0.380046,0.153155,0.982894,0.064361,0.44736,0.161155,0.086608,0.445736,0.127799,0.084589,0.380009,0.153213,,,,,,
135,1.125,0.011221,-0.16743,0.007006,-0.985795,0.078523,0.424359,0.147394,0.000073,0.064329,0.447379,0.161206,0.988593,0.08664,0.445654,0.127809,0.974323,0.0846,0.380043,0.153166,0.982662,0.06436,0.447357,0.161162,0.086608,0.445733,0.127812,0.084584,0.380008,0.153224,,,,,,
136,1.133333,0.011211,-0.167295,0.006997,-0.985818,0.07853,0.424359,0.147404,0.000072,0.064332,0.447378,0.161213,0.988744,0.086652,0.445654,0.127822,0.974339,0.084607,0.380043,0.153176,0.982662,0.064362,0.447357,0.161168,0.086621,0.445734,0.127825,0.084591,0.380008,0.153235,,,,,,
137,1.141667,0.011239,-0.167287,0.006982,-0.985819,0.078538,0.424362,0.147415,0.000073,0.064338,0.447381,0.161223,0.988744,0.086659,0.445657,0.127832,0.974339,0.084616,0.380047,0.15319,0.982662,0.06437,0.44736,0.161177,0.086627,0.445736,0.127837,0.0846,0.380012,0.153248,,,,,,
138,1.15,0.011237,-0.167195,0.006985,-0.985835,0.078544,0.424364,0.147426,0.000073,0.064342,0.447384,0.161232,0.988955,0.086669,0.445659,0.127845,0.974132,0.084621,0.380049,0.153203,0.982232,0.064373,0.447361,0.161188,0.086639,0.445741,0.127847,0.084604,0.380013,0.153262,,,,,,
139,1.158333,0.011272,-0.167116,0.006998,-0.985848,0.07855,0.424365,0.147438,0.000073,0.064346,0.447386,0.16124,0.988955,0.086679,0.445659,0.127857,0.974132,0.084626,0.380051,0.153219,0.982232,0.064377,0.447365,0.161195,0.086648,0.445739,0.12786,0.084609,0.380015,0.153277,,,,,,
140,1.166667,0.011259,-0.166967,0.006996,-0.985873,0.078556,0.424366,0.147454,0.000073,0.064348,0.447386,0.161252,0.988442,0.086691,0.44566,0.127875,0.973678,0.08463,0.380051,0.153235,0.983185,0.06438,0.447366,0.161205,0.086659,0.445739,0.127882,0.084615,0.380013,0.153292,,,,,,
141,1.175,0.011286,-0.166928,0.006968,-0.98588,0.078563,0.424362,0.147471,0.000072,0.064353,0.447382,0.161266,0.988442,0.086698,0.445656,0.127892,0.973678,0.084639,0.380048,0.153255,0.983185,0.064383,0.447361,0.161222,0.086668,0.445737,0.127895,0.084623,0.38001,0.153313,,,,,,
142,1.183333,0.011259,-0.166836,0.006985,-0.985896,0.078567,0.424361,0.147487,0.000071,0.064355,0.447382,0.161281,0.988689,0.086706,0.445656,0.127911,0.974606,0.08464,0.380047,0.15327,0.983179,0.064385,0.447361,0.161236,0.086675,0.445733,0.127916,0.084625,0.380012,0.153327,,,,,,
143,1.191667,0.011295,-0.166722,0.006979,-0.985915,0.078572,0.424363,0.147505,0.000074,0.064356,0.447383,0.161294,0.988689,0.086715,0.445656,0.127929,0.974606,0.084645,0.380049,0.153292,0.983179,0.064387,0.447361,0.161247,0.086683,0.445735,0.127935,0.084629,0.380014,0.153349,,,,,,
144,1.2,0.011335,-0.166619,0.006966,-0.985932,0.078582,0.424363,0.147522,0.000075,0.064362,0.447384,0.161306,0.987038,0.086728,0.445655,0.127946,0.974388,0.084656,0.38005,0.153313,0.982654,0.064394,0.44736,0.161259,0.086697,0.445733,0.127953,0.08464,0.380019,0.153371,,,,,,
145,1.208333,0.011335,-0.166592,0.006947,-0.985936,0.078595,0.424365,0.14754,0.000073,0.064374,0.447385,0.161323,0.987038,0.086742,0.445657,0.127964,0.974388,0.08467,0.380052,0.153331,0.982654,0.064405,0.447363,0.161276,0.08671,0.445735,0.127972,0.084655,0.380018,0.153388,,,,,,
146,1.216667,0.011387,-0.166477,0.006947,-0.985955,0.078612,0.424361,0.147559,0.000074,0.064387,0.447383,0.161337,0.987865,0.086763,0.445652,0.127983,0.974287,0.084687,0.380049,0.153357,0.982445,0.064418,0.44736,0.161291,0.086732,0.445731,0.127989,0.08467,0.380016,0.153416,,,,,,
147,1.225,0.011396,-0.166317,0.006937,-0.985982,0.078628,0.424362,0.147579,0.000073,0.064398,0.447384,0.161352,0.987865,0.086785,0.445653,0.128006,0.974287,0.084702,0.38005,0.153379,0.982445,0.064429,0.447362,0.161306,0.086754,0.44573,0.128012,0.084687,0.380018,0.153438,,,,,,
148,1.233333,0.011394,-0.166171,0.006901,-0.986007,0.078646,0.424362,0.147598,0.000072,0.064409,0.447383,0.161367,0.987613,0.086806,0.445653,0.128027,0.975017,0.084721,0.380051,0.1534,0.983159,0.064441,0.447361,0.161322,0.086775,0.44573,0.128034,0.084706,0.38002,0.153458,,,,,,
149,1.241667,0.011448,-0.166083,0.006916,-0.986021,0.078661,0.424364,0.147622,0.000074,0.064422,0.447386,0.161386,0.987613,0.086825,0.445653,0.12805,0.975017,0.084735,0.380053,0.15343,0.983159,0.064454,0.447365,0.161337,0.086792,0.44573,0.12806,0.08472,0.380022,0.153488,,,,,,
150,1.25,0.011476,-0.165973,0.00689,-0.98604,0.078676,0.424362,0.147647,0.000078,0.064433,0.447383,0.161407,0.985227,0.086843,0.44565,0.128076,0.973421,0.084751,0.380051,0.153458,0.982855,0.064467,0.44736,0.161354,0.086809,0.445728,0.128089,0.084735,0.380022,0.153518,,,,,,
151,1.258333,0.011465,-0.1659,0.006862,-0.986052,0.078689,0.424359,0.147672,0.000077,0.064443,0.44738,0.16143,0.985537,0.086858,0.445649,0.128103,0.974049,0.084766,0.380049,0.153482,0.982742,0.064477,0.447356,0.161379,0.086825,0.445726,0.128113,0.08475,0.380022,0.153543,,,,,,
152,1.266667,0.011531,-0.165792,0.006842,-0.98607,0.078704,0.424358,0.147695,0.000075,0.064454,0.44738,0.161447,0.985537,0.086876,0.445646,0.128125,0.974049,0.084783,0.380049,0.153512,0.982742,0.064486,0.447356,0.161398,0.086843,0.445721,0.128134,0.084767,0.380024,0.153572,,,,,,
153,1.275,0.011544,-0.165712,0.006823,-0.986083,0.078722,0.424359,0.147718,0.000075,0.064468,0.44738,0.161467,0.985349,0.086896,0.445647,0.128149,0.974892,0.084801,0.380051,0.153537,0.9832,0.0645,0.447357,0.161417,0.086861,0.445721,0.128159,0.084785,0.380027,0.153597,,,,,,
154,1.283333,0.011553,-0.165625,0.006806,-0.986098,0.07874,0.424359,0.147741,0.000076,0.064482,0.447379,0.161487,0.985349,0.086916,0.445646,0.128173,0.974892,0.08482,0.38005,0.153562,0.9832,0.064516,0.447355,0.161437,0.086882,0.445721,0.128183,0.084804,0.380028,0.153623,,,,,,
